A1	A2	A3
993945600	3731922749164573332	1.0
993945600	-435118947543121488	5.0
993945600	6559512777727665192	538.0
993945600	3921521520976143333	0.0
993945600	-2957658584185967655	830.0
996624000	-6608418032804380965	396.0
996624000	3055235448505306399	1.0
996624000	3729226436453271103	12.0
996624000	6960584904140561905	501.0
996624000	1143350366519272165	979.0
996624000	-8223253218484014081	219.0
996624000	5404213741217308375	25.0
996624000	8613428591356018513	30.0
996624000	7698141674612140154	787.0
996624000	-808100555186871340	2.037
996624000	-6127044689550972165	858.0
996624000	-6709289338693906995	9.043
996624000	7272554081273662707	27.0
996624000	-2188328400355302891	1.133
996624000	-838585202330858845	2.132
996624000	3731922749164573332	4.0
996624000	-435118947543121488	24.0
996624000	6559512777727665192	595.0
996624000	3921521520976143333	0.0
996624000	-2957658584185967655	2.242
999302400	-6608418032804380965	290.0
999302400	3055235448505306399	5.0
999302400	3729226436453271103	95.0
999302400	6960584904140561905	166.0
999302400	1143350366519272165	3.964
999302400	-8223253218484014081	801.0
999302400	5404213741217308375	12.0
999302400	8613428591356018513	38.0
999302400	7698141674612140154	1.863
999302400	-808100555186871340	4.618
999302400	-6127044689550972165	1.597
999302400	-6709289338693906995	6.1389999999999985
999302400	7272554081273662707	298.0
999302400	-2188328400355302891	2.401
999302400	-838585202330858845	1.927
999302400	3731922749164573332	1.0
999302400	-435118947543121488	18.0
999302400	6559512777727665192	425.0
999302400	3921521520976143333	1.0
999302400	-2957658584185967655	4.839
1001894400	-6608418032804380965	137.0
1001894400	3055235448505306399	15.0
1001894400	3729226436453271103	194.0
1001894400	6960584904140561905	332.0
1001894400	1143350366519272165	1.6869999999999998
1001894400	-8223253218484014081	2.045
1001894400	5404213741217308375	0.0
1001894400	8613428591356018513	19.0
1001894400	7698141674612140154	479.0
1001894400	-808100555186871340	6.6610000000000005
1001894400	-6127044689550972165	528.0
1001894400	-6709289338693906995	5.096
1001894400	7272554081273662707	461.0
1001894400	-2188328400355302891	3.742
1001894400	-838585202330858845	796.0
1001894400	3731922749164573332	13.0
1001894400	-435118947543121488	26.0
1001894400	6559512777727665192	444.0
1001894400	3921521520976143333	5.0
1001894400	-2957658584185967655	684.0
1004572800	-6608418032804380965	1.0
1004572800	3055235448505306399	22.0
1004572800	3729226436453271103	406.0
1004572800	6960584904140561905	244.0
1004572800	1143350366519272165	699.0
1004572800	-8223253218484014081	2.456
1004572800	5404213741217308375	0.0
1004572800	8613428591356018513	3.0
1004572800	7698141674612140154	15.0
1004572800	-808100555186871340	3.525
1004572800	-6127044689550972165	62.0
1004572800	-6709289338693906995	4.938
1004572800	7272554081273662707	208.0
1004572800	-2188328400355302891	1.484
1004572800	-838585202330858845	91.0
1004572800	3731922749164573332	76.0
1004572800	-435118947543121488	66.0
1004572800	6559512777727665192	168.0
1004572800	3921521520976143333	5.0
1004572800	-2957658584185967655	100.0
1007164800	-6608418032804380965	0.0
1007164800	3055235448505306399	30.0
1007164800	3729226436453271103	593.0
1007164800	6960584904140561905	22.0
1007164800	1143350366519272165	158.0
1007164800	-8223253218484014081	545.0
1007164800	5404213741217308375	1.0
1007164800	8613428591356018513	1.0
1007164800	7698141674612140154	18.0
1007164800	-808100555186871340	1.296
1007164800	-6127044689550972165	44.0
1007164800	-6709289338693906995	2.564
1007164800	7272554081273662707	62.0
1007164800	-2188328400355302891	230.0
1007164800	-838585202330858845	1.0
1007164800	3731922749164573332	76.0
1007164800	-435118947543121488	45.0
1007164800	6559512777727665192	52.0
1007164800	3921521520976143333	5.0
1007164800	-2957658584185967655	21.0
1009843200	-6608418032804380965	0.0
1009843200	3055235448505306399	12.0
1009843200	3729226436453271103	7.0
1009843200	6960584904140561905	17.0
1009843200	1143350366519272165	125.0
1009843200	-8223253218484014081	33.0
1009843200	5404213741217308375	0.0
1009843200	8613428591356018513	2.0
1009843200	7698141674612140154	12.0
1009843200	-808100555186871340	48.0
1009843200	-6127044689550972165	29.0
1009843200	-6709289338693906995	144.0
1009843200	7272554081273662707	10.0
1009843200	-2188328400355302891	33.0
1009843200	-838585202330858845	6.0
1009843200	3731922749164573332	302.0
1009843200	-435118947543121488	22.0
1009843200	6559512777727665192	19.0
1009843200	3921521520976143333	1.0
1009843200	-2957658584185967655	35.0
1012521600	-6608418032804380965	1.0
1012521600	3055235448505306399	15.0
1012521600	3729226436453271103	2.0
1012521600	6960584904140561905	2.0
1012521600	1143350366519272165	204.0
1012521600	-8223253218484014081	75.0
1012521600	5404213741217308375	0.0
1012521600	8613428591356018513	4.0
1012521600	7698141674612140154	9.0
1012521600	-808100555186871340	116.0
1012521600	-6127044689550972165	62.0
1012521600	-6709289338693906995	120.0
1012521600	7272554081273662707	19.0
1012521600	-2188328400355302891	160.0
1012521600	-838585202330858845	8.0
1012521600	3731922749164573332	476.0
1012521600	-435118947543121488	5.0
1012521600	6559512777727665192	19.0
1012521600	3921521520976143333	6.0
1012521600	-2957658584185967655	48.0
1014940800	-6608418032804380965	0.0
1014940800	3055235448505306399	27.0
1014940800	3729226436453271103	0.0
1014940800	6960584904140561905	5.0
1014940800	1143350366519272165	146.0
1014940800	-8223253218484014081	17.0
1014940800	5404213741217308375	0.0
1014940800	8613428591356018513	4.0
1014940800	7698141674612140154	48.0
1014940800	-808100555186871340	16.0
1014940800	-6127044689550972165	62.0
1014940800	-6709289338693906995	14.0
1014940800	7272554081273662707	24.0
1014940800	-2188328400355302891	63.0
1014940800	-838585202330858845	1.0
1014940800	3731922749164573332	820.0
1014940800	-435118947543121488	12.0
1014940800	6559512777727665192	111.0
1014940800	3921521520976143333	7.0
1014940800	-2957658584185967655	33.0
1017619200	-6608418032804380965	0.0
1017619200	3055235448505306399	6.0
1017619200	3729226436453271103	0.0
1017619200	6960584904140561905	2.0
1017619200	1143350366519272165	110.0
1017619200	-8223253218484014081	5.0
1017619200	5404213741217308375	1.0
1017619200	8613428591356018513	2.0
1017619200	7698141674612140154	78.0
1017619200	-808100555186871340	28.0
1017619200	-6127044689550972165	99.0
1017619200	-6709289338693906995	11.0
1017619200	7272554081273662707	5.0
1017619200	-2188328400355302891	87.0
1017619200	-838585202330858845	3.0
1017619200	3731922749164573332	41.0
1017619200	-435118947543121488	7.0
1017619200	6559512777727665192	178.0
1017619200	3921521520976143333	12.0
1017619200	-2957658584185967655	37.0
1020211200	-6608418032804380965	0.0
1020211200	3055235448505306399	1.0
1020211200	3729226436453271103	3.0
1020211200	6960584904140561905	8.0
1020211200	1143350366519272165	166.0
1020211200	-8223253218484014081	10.0
1020211200	5404213741217308375	1.0
1020211200	8613428591356018513	5.0
1020211200	7698141674612140154	171.0
1020211200	-808100555186871340	71.0
1020211200	-6127044689550972165	98.0
1020211200	-6709289338693906995	18.0
1020211200	7272554081273662707	13.0
1020211200	-2188328400355302891	84.0
1020211200	-838585202330858845	10.0
1020211200	3731922749164573332	0.0
1020211200	-435118947543121488	3.0
1020211200	6559512777727665192	319.0
1020211200	3921521520976143333	0.0
1020211200	-2957658584185967655	138.0
1022889600	-6608418032804380965	0.0
1022889600	3055235448505306399	0.0
1022889600	3729226436453271103	0.0
1022889600	6960584904140561905	5.0
1022889600	1143350366519272165	118.0
1022889600	-8223253218484014081	13.0
1022889600	5404213741217308375	7.0
1022889600	8613428591356018513	18.0
1022889600	7698141674612140154	302.0
1022889600	-808100555186871340	230.0
1022889600	-6127044689550972165	207.0
1022889600	-6709289338693906995	149.0
1022889600	7272554081273662707	1.0
1022889600	-2188328400355302891	161.0
1022889600	-838585202330858845	141.0
1022889600	3731922749164573332	0.0
1022889600	-435118947543121488	0.0
1022889600	6559512777727665192	562.0
1022889600	3921521520976143333	0.0
1022889600	-2957658584185967655	396.0
1025481600	-6608418032804380965	39.0
1025481600	3055235448505306399	5.0
1025481600	3729226436453271103	1.0
1025481600	6960584904140561905	146.0
1025481600	1143350366519272165	549.0
1025481600	-8223253218484014081	12.0
1025481600	5404213741217308375	33.0
1025481600	8613428591356018513	9.0
1025481600	7698141674612140154	686.0
1025481600	-808100555186871340	1.271
1025481600	-6127044689550972165	741.0
1025481600	-6709289338693906995	772.0
1025481600	7272554081273662707	8.0
1025481600	-2188328400355302891	534.0
1025481600	-838585202330858845	539.0
1025481600	3731922749164573332	7.0
1025481600	-435118947543121488	82.0
1025481600	6559512777727665192	448.0
1025481600	3921521520976143333	0.0
1025481600	-2957658584185967655	976.0
1028160000	-6608418032804380965	728.0
1028160000	3055235448505306399	3.0
1028160000	3729226436453271103	18.0
1028160000	6960584904140561905	741.0
1028160000	1143350366519272165	1.827
1028160000	-8223253218484014081	111.0
1028160000	5404213741217308375	53.0
1028160000	8613428591356018513	60.0
1028160000	7698141674612140154	1.4280000000000002
1028160000	-808100555186871340	3.4810000000000003
1028160000	-6127044689550972165	2.041
1028160000	-6709289338693906995	15.664
1028160000	7272554081273662707	37.0
1028160000	-2188328400355302891	2.28
1028160000	-838585202330858845	3.465
1028160000	3731922749164573332	7.0
1028160000	-435118947543121488	702.0
1028160000	6559512777727665192	719.0
1028160000	3921521520976143333	2.0
1028160000	-2957658584185967655	3.027
1030838400	-6608418032804380965	1.949
1030838400	3055235448505306399	14.0
1030838400	3729226436453271103	73.0
1030838400	6960584904140561905	928.0
1030838400	1143350366519272165	6.439
1030838400	-8223253218484014081	172.0
1030838400	5404213741217308375	33.0
1030838400	8613428591356018513	46.0
1030838400	7698141674612140154	3.52
1030838400	-808100555186871340	3.181
1030838400	-6127044689550972165	3.1
1030838400	-6709289338693906995	5.609
1030838400	7272554081273662707	374.0
1030838400	-2188328400355302891	2.475
1030838400	-838585202330858845	7.067
1030838400	3731922749164573332	48.0
1030838400	-435118947543121488	416.0
1030838400	6559512777727665192	302.0
1030838400	3921521520976143333	0.0
1030838400	-2957658584185967655	5.314
1033430400	-6608418032804380965	687.0
1033430400	3055235448505306399	30.0
1033430400	3729226436453271103	557.0
1033430400	6960584904140561905	695.0
1033430400	1143350366519272165	5.414
1033430400	-8223253218484014081	1.606
1033430400	5404213741217308375	19.0
1033430400	8613428591356018513	113.0
1033430400	7698141674612140154	1.367
1033430400	-808100555186871340	5.182
1033430400	-6127044689550972165	4.788
1033430400	-6709289338693906995	5.189
1033430400	7272554081273662707	638.0
1033430400	-2188328400355302891	2.757
1033430400	-838585202330858845	3.554
1033430400	3731922749164573332	191.0
1033430400	-435118947543121488	42.0
1033430400	6559512777727665192	733.0
1033430400	3921521520976143333	20.0
1033430400	-2957658584185967655	1.537
1036108800	-6608418032804380965	86.0
1036108800	3055235448505306399	50.0
1036108800	3729226436453271103	1.096
1036108800	6960584904140561905	259.0
1036108800	1143350366519272165	1.02
1036108800	-8223253218484014081	2.715
1036108800	5404213741217308375	1.0
1036108800	8613428591356018513	22.0
1036108800	7698141674612140154	192.0
1036108800	-808100555186871340	5.83
1036108800	-6127044689550972165	417.0
1036108800	-6709289338693906995	7.996
1036108800	7272554081273662707	521.0
1036108800	-2188328400355302891	1.1740000000000002
1036108800	-838585202330858845	639.0
1036108800	3731922749164573332	133.0
1036108800	-435118947543121488	348.0
1036108800	6559512777727665192	72.0
1036108800	3921521520976143333	57.0
1036108800	-2957658584185967655	207.0
1038700800	-6608418032804380965	1.0
1038700800	3055235448505306399	95.0
1038700800	3729226436453271103	200.0
1038700800	6960584904140561905	44.0
1038700800	1143350366519272165	848.0
1038700800	-8223253218484014081	1.787
1038700800	5404213741217308375	1.0
1038700800	8613428591356018513	12.0
1038700800	7698141674612140154	115.0
1038700800	-808100555186871340	2.165
1038700800	-6127044689550972165	225.0
1038700800	-6709289338693906995	3.1180000000000003
1038700800	7272554081273662707	259.0
1038700800	-2188328400355302891	373.0
1038700800	-838585202330858845	91.0
1038700800	3731922749164573332	199.0
1038700800	-435118947543121488	76.0
1038700800	6559512777727665192	57.0
1038700800	3921521520976143333	103.0
1038700800	-2957658584185967655	39.0
1041379200	-6608418032804380965	10.0
1041379200	3055235448505306399	150.0
1041379200	3729226436453271103	31.0
1041379200	6960584904140561905	158.0
1041379200	1143350366519272165	439.0
1041379200	-8223253218484014081	264.0
1041379200	5404213741217308375	0.0
1041379200	8613428591356018513	4.0
1041379200	7698141674612140154	14.0
1041379200	-808100555186871340	436.0
1041379200	-6127044689550972165	37.0
1041379200	-6709289338693906995	900.0
1041379200	7272554081273662707	188.0
1041379200	-2188328400355302891	86.0
1041379200	-838585202330858845	62.0
1041379200	3731922749164573332	547.0
1041379200	-435118947543121488	45.0
1041379200	6559512777727665192	59.0
1041379200	3921521520976143333	198.0
1041379200	-2957658584185967655	35.0
1044057600	-6608418032804380965	0.0
1044057600	3055235448505306399	33.0
1044057600	3729226436453271103	0.0
1044057600	6960584904140561905	62.0
1044057600	1143350366519272165	223.0
1044057600	-8223253218484014081	9.0
1044057600	5404213741217308375	1.0
1044057600	8613428591356018513	11.0
1044057600	7698141674612140154	47.0
1044057600	-808100555186871340	11.0
1044057600	-6127044689550972165	126.0
1044057600	-6709289338693906995	34.0
1044057600	7272554081273662707	35.0
1044057600	-2188328400355302891	3.0
1044057600	-838585202330858845	10.0
1044057600	3731922749164573332	767.0
1044057600	-435118947543121488	43.0
1044057600	6559512777727665192	137.0
1044057600	3921521520976143333	50.0
1044057600	-2957658584185967655	15.0
1046476800	-6608418032804380965	0.0
1046476800	3055235448505306399	15.0
1046476800	3729226436453271103	1.0
1046476800	6960584904140561905	64.0
1046476800	1143350366519272165	274.0
1046476800	-8223253218484014081	3.0
1046476800	5404213741217308375	0.0
1046476800	8613428591356018513	28.0
1046476800	7698141674612140154	29.0
1046476800	-808100555186871340	16.0
1046476800	-6127044689550972165	81.0
1046476800	-6709289338693906995	27.0
1046476800	7272554081273662707	9.0
1046476800	-2188328400355302891	15.0
1046476800	-838585202330858845	13.0
1046476800	3731922749164573332	1.131
1046476800	-435118947543121488	58.0
1046476800	6559512777727665192	86.0
1046476800	3921521520976143333	62.0
1046476800	-2957658584185967655	19.0
1049155200	-6608418032804380965	1.0
1049155200	3055235448505306399	20.0
1049155200	3729226436453271103	2.0
1049155200	6960584904140561905	11.0
1049155200	1143350366519272165	376.0
1049155200	-8223253218484014081	3.0
1049155200	5404213741217308375	0.0
1049155200	8613428591356018513	22.0
1049155200	7698141674612140154	87.0
1049155200	-808100555186871340	79.0
1049155200	-6127044689550972165	215.0
1049155200	-6709289338693906995	14.0
1049155200	7272554081273662707	7.0
1049155200	-2188328400355302891	22.0
1049155200	-838585202330858845	10.0
1049155200	3731922749164573332	268.0
1049155200	-435118947543121488	120.0
1049155200	6559512777727665192	106.0
1049155200	3921521520976143333	48.0
1049155200	-2957658584185967655	64.0
1051747200	-6608418032804380965	6.0
1051747200	3055235448505306399	1.0
1051747200	3729226436453271103	0.0
1051747200	6960584904140561905	2.0
1051747200	1143350366519272165	106.0
1051747200	-8223253218484014081	0.0
1051747200	5404213741217308375	0.0
1051747200	8613428591356018513	1.0
1051747200	7698141674612140154	57.0
1051747200	-808100555186871340	60.0
1051747200	-6127044689550972165	75.0
1051747200	-6709289338693906995	3.0
1051747200	7272554081273662707	1.0
1051747200	-2188328400355302891	13.0
1051747200	-838585202330858845	21.0
1051747200	3731922749164573332	0.0
1051747200	-435118947543121488	84.0
1051747200	6559512777727665192	69.0
1051747200	3921521520976143333	2.0
1051747200	-2957658584185967655	96.0
1054425600	-6608418032804380965	0.0
1054425600	3055235448505306399	0.0
1054425600	3729226436453271103	0.0
1054425600	6960584904140561905	3.0
1054425600	1143350366519272165	140.0
1054425600	-8223253218484014081	2.0
1054425600	5404213741217308375	11.0
1054425600	8613428591356018513	19.0
1054425600	7698141674612140154	321.0
1054425600	-808100555186871340	338.0
1054425600	-6127044689550972165	245.0
1054425600	-6709289338693906995	64.0
1054425600	7272554081273662707	2.0
1054425600	-2188328400355302891	88.0
1054425600	-838585202330858845	74.0
1054425600	3731922749164573332	0.0
1054425600	-435118947543121488	68.0
1054425600	6559512777727665192	132.0
1054425600	3921521520976143333	0.0
1054425600	-2957658584185967655	329.0
1057017600	-6608418032804380965	168.0
1057017600	3055235448505306399	0.0
1057017600	3729226436453271103	0.0
1057017600	6960584904140561905	180.0
1057017600	1143350366519272165	261.0
1057017600	-8223253218484014081	14.0
1057017600	5404213741217308375	19.0
1057017600	8613428591356018513	27.0
1057017600	7698141674612140154	322.0
1057017600	-808100555186871340	1.103
1057017600	-6127044689550972165	407.0
1057017600	-6709289338693906995	1.571
1057017600	7272554081273662707	5.0
1057017600	-2188328400355302891	407.0
1057017600	-838585202330858845	516.0
1057017600	3731922749164573332	0.0
1057017600	-435118947543121488	43.0
1057017600	6559512777727665192	171.0
1057017600	3921521520976143333	0.0
1057017600	-2957658584185967655	762.0
1059696000	-6608418032804380965	1.976
1059696000	3055235448505306399	2.0
1059696000	3729226436453271103	14.0
1059696000	6960584904140561905	1.867
1059696000	1143350366519272165	1.039
1059696000	-8223253218484014081	109.0
1059696000	5404213741217308375	36.0
1059696000	8613428591356018513	118.0
1059696000	7698141674612140154	902.0
1059696000	-808100555186871340	2.023
1059696000	-6127044689550972165	1.955
1059696000	-6709289338693906995	6.255
1059696000	7272554081273662707	26.0
1059696000	-2188328400355302891	864.0
1059696000	-838585202330858845	7.06
1059696000	3731922749164573332	2.0
1059696000	-435118947543121488	1.513
1059696000	6559512777727665192	934.0
1059696000	3921521520976143333	0.0
1059696000	-2957658584185967655	1.339
1062374400	-6608418032804380965	3.942
1062374400	3055235448505306399	8.0
1062374400	3729226436453271103	88.0
1062374400	6960584904140561905	1.401
1062374400	1143350366519272165	8.847000000000003
1062374400	-8223253218484014081	384.0
1062374400	5404213741217308375	17.0
1062374400	8613428591356018513	252.0
1062374400	7698141674612140154	1.662
1062374400	-808100555186871340	5.877999999999999
1062374400	-6127044689550972165	7.091
1062374400	-6709289338693906995	8.447000000000001
1062374400	7272554081273662707	510.0
1062374400	-2188328400355302891	3.399
1062374400	-838585202330858845	6.89
1062374400	3731922749164573332	6.0
1062374400	-435118947543121488	1.339
1062374400	6559512777727665192	977.0
1062374400	3921521520976143333	3.0
1062374400	-2957658584185967655	4.637
1064966400	-6608418032804380965	740.0
1064966400	3055235448505306399	10.0
1064966400	3729226436453271103	355.0
1064966400	6960584904140561905	725.0
1064966400	1143350366519272165	4.2639999999999985
1064966400	-8223253218484014081	1.761
1064966400	5404213741217308375	12.0
1064966400	8613428591356018513	159.0
1064966400	7698141674612140154	1.183
1064966400	-808100555186871340	6.085
1064966400	-6127044689550972165	5.391
1064966400	-6709289338693906995	3.803
1064966400	7272554081273662707	859.0
1064966400	-2188328400355302891	2.332
1064966400	-838585202330858845	4.962
1064966400	3731922749164573332	14.0
1064966400	-435118947543121488	669.0
1064966400	6559512777727665192	422.0
1064966400	3921521520976143333	2.0
1064966400	-2957658584185967655	1.339
1067644800	-6608418032804380965	15.0
1067644800	3055235448505306399	17.0
1067644800	3729226436453271103	750.0
1067644800	6960584904140561905	169.0
1067644800	1143350366519272165	533.0
1067644800	-8223253218484014081	3.327
1067644800	5404213741217308375	0.0
1067644800	8613428591356018513	49.0
1067644800	7698141674612140154	168.0
1067644800	-808100555186871340	4.9289999999999985
1067644800	-6127044689550972165	399.0
1067644800	-6709289338693906995	6.195
1067644800	7272554081273662707	560.0
1067644800	-2188328400355302891	1.248
1067644800	-838585202330858845	526.0
1067644800	3731922749164573332	27.0
1067644800	-435118947543121488	347.0
1067644800	6559512777727665192	155.0
1067644800	3921521520976143333	2.0
1067644800	-2957658584185967655	146.0
1070236800	-6608418032804380965	1.0
1070236800	3055235448505306399	43.0
1070236800	3729226436453271103	411.0
1070236800	6960584904140561905	147.0
1070236800	1143350366519272165	710.0
1070236800	-8223253218484014081	2.436
1070236800	5404213741217308375	0.0
1070236800	8613428591356018513	18.0
1070236800	7698141674612140154	129.0
1070236800	-808100555186871340	2.424
1070236800	-6127044689550972165	225.0
1070236800	-6709289338693906995	4.787
1070236800	7272554081273662707	229.0
1070236800	-2188328400355302891	459.0
1070236800	-838585202330858845	214.0
1070236800	3731922749164573332	157.0
1070236800	-435118947543121488	129.0
1070236800	6559512777727665192	58.0
1070236800	3921521520976143333	36.0
1070236800	-2957658584185967655	109.0
1072915200	-6608418032804380965	0.0
1072915200	3055235448505306399	9.0
1072915200	3729226436453271103	38.0
1072915200	6960584904140561905	123.0
1072915200	1143350366519272165	158.0
1072915200	-8223253218484014081	143.0
1072915200	5404213741217308375	0.0
1072915200	8613428591356018513	1.0
1072915200	7698141674612140154	10.0
1072915200	-808100555186871340	241.0
1072915200	-6127044689550972165	22.0
1072915200	-6709289338693906995	579.0
1072915200	7272554081273662707	29.0
1072915200	-2188328400355302891	42.0
1072915200	-838585202330858845	30.0
1072915200	3731922749164573332	355.0
1072915200	-435118947543121488	37.0
1072915200	6559512777727665192	37.0
1072915200	3921521520976143333	16.0
1072915200	-2957658584185967655	40.0
1075593600	-6608418032804380965	3.0
1075593600	3055235448505306399	7.0
1075593600	3729226436453271103	2.0
1075593600	6960584904140561905	92.0
1075593600	1143350366519272165	122.0
1075593600	-8223253218484014081	5.0
1075593600	5404213741217308375	0.0
1075593600	8613428591356018513	5.0
1075593600	7698141674612140154	11.0
1075593600	-808100555186871340	22.0
1075593600	-6127044689550972165	29.0
1075593600	-6709289338693906995	20.0
1075593600	7272554081273662707	8.0
1075593600	-2188328400355302891	20.0
1075593600	-838585202330858845	12.0
1075593600	3731922749164573332	259.0
1075593600	-435118947543121488	29.0
1075593600	6559512777727665192	41.0
1075593600	3921521520976143333	10.0
1075593600	-2957658584185967655	7.0
1078099200	-6608418032804380965	0.0
1078099200	3055235448505306399	16.0
1078099200	3729226436453271103	0.0
1078099200	6960584904140561905	6.0
1078099200	1143350366519272165	115.0
1078099200	-8223253218484014081	1.0
1078099200	5404213741217308375	0.0
1078099200	8613428591356018513	3.0
1078099200	7698141674612140154	36.0
1078099200	-808100555186871340	18.0
1078099200	-6127044689550972165	81.0
1078099200	-6709289338693906995	22.0
1078099200	7272554081273662707	6.0
1078099200	-2188328400355302891	27.0
1078099200	-838585202330858845	20.0
1078099200	3731922749164573332	276.0
1078099200	-435118947543121488	73.0
1078099200	6559512777727665192	73.0
1078099200	3921521520976143333	36.0
1078099200	-2957658584185967655	23.0
1080777600	-6608418032804380965	2.0
1080777600	3055235448505306399	6.0
1080777600	3729226436453271103	0.0
1080777600	6960584904140561905	4.0
1080777600	1143350366519272165	89.0
1080777600	-8223253218484014081	2.0
1080777600	5404213741217308375	1.0
1080777600	8613428591356018513	0.0
1080777600	7698141674612140154	32.0
1080777600	-808100555186871340	44.0
1080777600	-6127044689550972165	48.0
1080777600	-6709289338693906995	23.0
1080777600	7272554081273662707	5.0
1080777600	-2188328400355302891	10.0
1080777600	-838585202330858845	14.0
1080777600	3731922749164573332	182.0
1080777600	-435118947543121488	59.0
1080777600	6559512777727665192	36.0
1080777600	3921521520976143333	13.0
1080777600	-2957658584185967655	52.0
1083369600	-6608418032804380965	7.0
1083369600	3055235448505306399	3.0
1083369600	3729226436453271103	0.0
1083369600	6960584904140561905	0.0
1083369600	1143350366519272165	124.0
1083369600	-8223253218484014081	3.0
1083369600	5404213741217308375	9.0
1083369600	8613428591356018513	0.0
1083369600	7698141674612140154	157.0
1083369600	-808100555186871340	145.0
1083369600	-6127044689550972165	79.0
1083369600	-6709289338693906995	44.0
1083369600	7272554081273662707	2.0
1083369600	-2188328400355302891	80.0
1083369600	-838585202330858845	9.0
1083369600	3731922749164573332	2.0
1083369600	-435118947543121488	2.0
1083369600	6559512777727665192	60.0
1083369600	3921521520976143333	5.0
1083369600	-2957658584185967655	350.0
1086048000	-6608418032804380965	5.0
1086048000	3055235448505306399	0.0
1086048000	3729226436453271103	5.0
1086048000	6960584904140561905	12.0
1086048000	1143350366519272165	289.0
1086048000	-8223253218484014081	1.0
1086048000	5404213741217308375	6.0
1086048000	8613428591356018513	3.0
1086048000	7698141674612140154	422.0
1086048000	-808100555186871340	706.0
1086048000	-6127044689550972165	209.0
1086048000	-6709289338693906995	340.0
1086048000	7272554081273662707	4.0
1086048000	-2188328400355302891	239.0
1086048000	-838585202330858845	151.0
1086048000	3731922749164573332	6.0
1086048000	-435118947543121488	127.0
1086048000	6559512777727665192	231.0
1086048000	3921521520976143333	0.0
1086048000	-2957658584185967655	1.079
1088640000	-6608418032804380965	42.0
1088640000	3055235448505306399	0.0
1088640000	3729226436453271103	2.0
1088640000	6960584904140561905	177.0
1088640000	1143350366519272165	310.0
1088640000	-8223253218484014081	16.0
1088640000	5404213741217308375	37.0
1088640000	8613428591356018513	4.0
1088640000	7698141674612140154	778.0
1088640000	-808100555186871340	1.366
1088640000	-6127044689550972165	625.0
1088640000	-6709289338693906995	4.436
1088640000	7272554081273662707	13.0
1088640000	-2188328400355302891	564.0
1088640000	-838585202330858845	1.233
1088640000	3731922749164573332	2.0
1088640000	-435118947543121488	94.0
1088640000	6559512777727665192	342.0
1088640000	3921521520976143333	0.0
1088640000	-2957658584185967655	1.389
1091318400	-6608418032804380965	645.0
1091318400	3055235448505306399	2.0
1091318400	3729226436453271103	9.0
1091318400	6960584904140561905	1.207
1091318400	1143350366519272165	1.43
1091318400	-8223253218484014081	61.0
1091318400	5404213741217308375	108.0
1091318400	8613428591356018513	12.0
1091318400	7698141674612140154	1.4980000000000002
1091318400	-808100555186871340	1.889
1091318400	-6127044689550972165	1.642
1091318400	-6709289338693906995	12.812
1091318400	7272554081273662707	41.0
1091318400	-2188328400355302891	1.002
1091318400	-838585202330858845	6.893
1091318400	3731922749164573332	18.0
1091318400	-435118947543121488	728.0
1091318400	6559512777727665192	794.0
1091318400	3921521520976143333	0.0
1091318400	-2957658584185967655	1.776
1093996800	-6608418032804380965	1.978
1093996800	3055235448505306399	5.0
1093996800	3729226436453271103	67.0
1093996800	6960584904140561905	911.0
1093996800	1143350366519272165	6.433
1093996800	-8223253218484014081	144.0
1093996800	5404213741217308375	100.0
1093996800	8613428591356018513	47.0
1093996800	7698141674612140154	2.965
1093996800	-808100555186871340	4.673
1093996800	-6127044689550972165	4.339
1093996800	-6709289338693906995	9.471
1093996800	7272554081273662707	192.0
1093996800	-2188328400355302891	2.662
1093996800	-838585202330858845	13.05
1093996800	3731922749164573332	9.0
1093996800	-435118947543121488	755.0
1093996800	6559512777727665192	809.0
1093996800	3921521520976143333	0.0
1093996800	-2957658584185967655	5.308
1096588800	-6608418032804380965	461.0
1096588800	3055235448505306399	12.0
1096588800	3729226436453271103	412.0
1096588800	6960584904140561905	710.0
1096588800	1143350366519272165	4.81
1096588800	-8223253218484014081	1.217
1096588800	5404213741217308375	18.0
1096588800	8613428591356018513	48.0
1096588800	7698141674612140154	1.275
1096588800	-808100555186871340	3.604
1096588800	-6127044689550972165	2.736
1096588800	-6709289338693906995	4.726
1096588800	7272554081273662707	545.0
1096588800	-2188328400355302891	2.144
1096588800	-838585202330858845	3.094
1096588800	3731922749164573332	53.0
1096588800	-435118947543121488	704.0
1096588800	6559512777727665192	195.0
1096588800	3921521520976143333	3.0
1096588800	-2957658584185967655	1.658
1099267200	-6608418032804380965	10.0
1099267200	3055235448505306399	28.0
1099267200	3729226436453271103	949.0
1099267200	6960584904140561905	209.0
1099267200	1143350366519272165	1.736
1099267200	-8223253218484014081	2.9
1099267200	5404213741217308375	0.0
1099267200	8613428591356018513	42.0
1099267200	7698141674612140154	291.0
1099267200	-808100555186871340	6.398
1099267200	-6127044689550972165	914.0
1099267200	-6709289338693906995	9.842
1099267200	7272554081273662707	465.0
1099267200	-2188328400355302891	1.798
1099267200	-838585202330858845	452.0
1099267200	3731922749164573332	135.0
1099267200	-435118947543121488	279.0
1099267200	6559512777727665192	144.0
1099267200	3921521520976143333	41.0
1099267200	-2957658584185967655	424.0
1101859200	-6608418032804380965	7.0
1101859200	3055235448505306399	71.0
